Watching for file changes with StatReloader
[06/Jun/2026 03:07:17] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:07:17] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:07:17] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:07:17] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:07:17] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:07:17] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:07:22] "OPTIONS /api/orders/110/ HTTP/1.1" 200 0
[06/Jun/2026 03:07:22] "PATCH /api/orders/110/ HTTP/1.1" 200 353
[06/Jun/2026 03:07:22] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:07:22] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:07:22] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:07:23] "PATCH /api/orders/110/ HTTP/1.1" 200 353
[06/Jun/2026 03:07:23] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:07:23] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:07:23] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:07:24] "PATCH /api/orders/110/ HTTP/1.1" 200 353
[06/Jun/2026 03:07:24] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:07:24] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:07:24] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:07:25] "OPTIONS /api/orders/111/ HTTP/1.1" 200 0
[06/Jun/2026 03:07:25] "PATCH /api/orders/111/ HTTP/1.1" 200 508
[06/Jun/2026 03:07:25] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:07:25] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:07:25] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:07:42] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:07:42] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:07:59] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:07:59] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:08:05] "GET /admin/ HTTP/1.1" 200 6114
[06/Jun/2026 03:08:05] "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[06/Jun/2026 03:08:05] "GET /static/admin/css/base.css HTTP/1.1" 304 0
[06/Jun/2026 03:08:05] "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[06/Jun/2026 03:08:05] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
